Restaurant ID,Restaurant Name,City,Locality,Locality Verbose,Cuisines,Cost_for_Two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Primary Cuisine,Cost Category
308526,Sweet Toof Designer Cakes,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Bakery, Desserts",250,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,7,Bakery,Budget
301118,The Chef,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","North Indian, Chinese",600,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,23,North Indian,Midrange
309551,The Edge Cafe,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Fast Food, Chinese",400,Indian Rupees(Rs.),0,1,0,1,3.1,Orange,Average,53,Fast Food,Midrange
9736,The Epicure - Fraser Suites,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Asian, Thai, Chinese, North Indian",2000,Indian Rupees(Rs.),1,0,0,4,3.1,Orange,Average,80,Asian,Premium
18022625,Udupidarshini Veg Restaurant,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Chinese, North Indian, South Indian",550,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,33,Chinese,Midrange
18420679,36 Lebzelter,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Bakery, Desserts",150,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,39,Bakery,Budget
301361,Baked Buns,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Fast Food, Pizza, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.6,Yellow,Good,165,Fast Food,Midrange
312991,Freakin Beans,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",Cafe,250,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,72,Cafe,Budget
18277153,Nutri Cafe,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",Fast Food,500,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,49,Fast Food,Midrange
18273548,Senorita'S,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Mexican, North Indian",550,Indian Rupees(Rs.),0,0,0,2,3.7,Yellow,Good,57,Mexican,Midrange
18399818,Village - The House Of Food,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","Street Food, Fast Food, Chinese, South Indian, North Indian",300,Indian Rupees(Rs.),0,1,0,1,3.7,Yellow,Good,65,Street Food,Midrange
6190,Cafe Coffee Day,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",Cafe,450,Indian Rupees(Rs.),0,0,0,1,2.4,Red,Poor,49,Cafe,Midrange
2017,Food Fantasy,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi","North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,2.4,Red,Poor,76,North Indian,Midrange
308812,Just Chinese,New Delhi,Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",Chinese,300,Indian Rupees(Rs.),0,1,0,1,2.4,Red,Poor,36,Chinese,Midrange
308848,Agarwal Bikaneri Sweets,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","Mithai, Street Food",100,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,12,Mithai,Budget
301056,Bikaner Sweets,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Mithai,100,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,14,Mithai,Budget
301692,Breadz,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","Bakery, Fast Food",300,Indian Rupees(Rs.),0,1,0,1,3.3,Orange,Average,48,Bakery,Midrange
18265707,Desi Jugaad,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Chinese",350,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,12,North Indian,Midrange
18368006,Food Trax,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Chinese,300,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,4,Chinese,Midrange
18225277,Hub Tub,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","Chinese, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,7,Chinese,Midrange
2936,Malabar Foods,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,49,North Indian,Midrange
18291201,Mitra Di Chaap,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","Street Food, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,5,Street Food,Midrange
3854,New Hyderabadi Biryani House,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Biryani",500,Indian Rupees(Rs.),0,1,0,2,2.5,Orange,Average,25,North Indian,Midrange
308831,New Madras Cafe,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",South Indian,250,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,11,South Indian,Budget
301062,Roll Club,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Fast Food,250,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,44,Fast Food,Budget
5186,Sanju Cool & Hot Hut,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Street Food",250,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,8,North Indian,Budget
3851,Sethi'S Kabab & Curries,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",North Indian,500,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,22,North Indian,Midrange
305357,South Indian Fast Food,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",South Indian,300,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,23,South Indian,Midrange
2019,Sweets And Spices,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Chinese, South Indian, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,69,North Indian,Midrange
305370,Urban Degchi Kitchen & Bar,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),1,1,0,3,2.6,Orange,Average,94,North Indian,Premium
301053,Wah Ji Wah,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Fast Food",400,Indian Rupees(Rs.),0,1,0,1,3.1,Orange,Average,81,North Indian,Midrange
308844,Zaiqa Kathi Roll & Momos,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Street Food,150,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,16,Street Food,Budget
308839,Duggal Snacks,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Street Food,50,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,32,Street Food,Budget
18440191,Granny'S Flavour,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Street Food,150,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,16,Street Food,Budget
18203185,Moustache Coffee,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Cafe,400,Indian Rupees(Rs.),0,1,0,1,3.7,Yellow,Good,79,Cafe,Midrange
301047,Pradeep Pav Bhaji,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Street Food,200,Indian Rupees(Rs.),0,0,0,1,3.8,Yellow,Good,94,Street Food,Budget
312492,Sandwich Factory,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",Cafe,500,Indian Rupees(Rs.),0,1,0,2,3.9,Yellow,Good,254,Cafe,Midrange
4672,Scorpio Cafe,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","Chinese, Fast Food",400,Indian Rupees(Rs.),0,1,0,1,3.7,Yellow,Good,410,Chinese,Midrange
311336,Veggie-Licious,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","North Indian, Chinese, Continental, Fast Food",450,Indian Rupees(Rs.),0,1,0,1,3.6,Yellow,Good,100,North Indian,Midrange
2942,Slice Of Italy,New Delhi,Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi","Italian, Pizza, Bakery",700,Indian Rupees(Rs.),0,1,0,2,2.2,Red,Poor,119,Italian,Premium
301103,Anokha Chinese Hut,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","North Indian, Chinese",700,Indian Rupees(Rs.),0,0,0,2,2.6,Orange,Average,27,North Indian,Premium
18292451,Bobby Dhaba & Caterers,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","North Indian, Mughlai",450,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,5,North Indian,Midrange
9740,Clever Fox Cafe,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","North Indian, Continental, Chinese",900,Indian Rupees(Rs.),1,0,0,2,3.0,Orange,Average,25,North Indian,Premium
301106,Dana Pani,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","North Indian, Chinese",300,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,4,North Indian,Midrange
6225,Hotel Malabar,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",Kerala,300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,24,Kerala,Midrange
301120,Lumbini Fast Point,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","Chinese, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,30,Chinese,Midrange
307850,Mayur Restaurant,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,19,North Indian,Midrange
18292449,Moc - The American Restaurant,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","American, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,2.6,Orange,Average,35,American,Midrange
301116,Muradabadi Chicken Biryani,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",North Indian,450,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,28,North Indian,Midrange
8462,New Aggarwal Sweet Corner,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",Mithai,100,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,11,Mithai,Budget
309599,Pizza Castle,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","Pizza, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,29,Pizza,Midrange
309499,Punjabi Dhaba,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",North Indian,200,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,6,North Indian,Budget
300958,Qureshi Chicken Corner,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",North Indian,200,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,6,North Indian,Budget
301105,Samarpan Fast Food,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",Chinese,300,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,9,Chinese,Midrange
311228,Shaan-E-Tandoorz,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",North Indian,400,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,5,North Indian,Midrange
6226,Sonu Sudh Bhojnalaya,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",North Indian,250,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,10,North Indian,Budget
311229,The Test,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",North Indian,500,Indian Rupees(Rs.),0,0,0,2,2.9,Orange,Average,4,North Indian,Midrange
306555,True Blue,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi","Chinese, North Indian",900,Indian Rupees(Rs.),1,0,0,2,3.3,Orange,Average,26,Chinese,Premium
301110,Zaika Kathi Rolls,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",Fast Food,150,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,13,Fast Food,Budget
304986,Baked Buns,New Delhi,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",Fast Food,500,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,90,Fast Food,Midrange
309979,Green Chick Chop,New Delhi,Mehrauli,"Mehrauli, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,7,Raw Meats,Midrange
18025093,Mahara Hotel,New Delhi,Mehrauli,"Mehrauli, New Delhi","North Indian, South Indian",400,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,4,North Indian,Midrange
307990,Malik Vegetarian Rasoi,New Delhi,Mehrauli,"Mehrauli, New Delhi",North Indian,250,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,9,North Indian,Budget
309517,Yash Aadi Food Corner,New Delhi,Mehrauli,"Mehrauli, New Delhi","North Indian, Chinese",400,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,6,North Indian,Midrange
6341,Mcdonald'S,New Delhi,"Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,0,0,2,3.4,Orange,Average,91,Fast Food,Midrange
1951,Moti Mahal Delux Tandoori Trail,New Delhi,"Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi","North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),1,1,0,3,3.2,Orange,Average,151,North Indian,Premium
250,Pizza Hut,New Delhi,"Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi","Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),0,0,0,3,2.8,Orange,Average,83,Italian,Premium
312753,Dill'S Chawla Chik-Inn,New Delhi,Mg Road,"Mg Road, New Delhi","North Indian, Mughlai",700,Indian Rupees(Rs.),0,0,0,2,2.9,Orange,Average,4,North Indian,Premium
312983,Tandoori Zaaika,New Delhi,Mg Road,"Mg Road, New Delhi",North Indian,500,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,4,North Indian,Midrange
3207,Buzz,New Delhi,"Mgf Metropolitan Mall, Saket","Mgf Metropolitan Mall, Saket, New Delhi","North Indian, Chinese, Italian, Finger Food",2000,Indian Rupees(Rs.),0,1,0,4,3.4,Orange,Average,220,North Indian,Premium
4752,Lighthouse 13,New Delhi,"Mgf Metropolitan Mall, Saket","Mgf Metropolitan Mall, Saket, New Delhi","North Indian, European, Chinese",2100,Indian Rupees(Rs.),1,0,0,4,3.4,Orange,Average,570,North Indian,Premium
4830,Berco'S,New Delhi,"Mgf Metropolitan Mall, Saket","Mgf Metropolitan Mall, Saket, New Delhi","Chinese, Thai",1100,Indian Rupees(Rs.),0,1,0,3,3.8,Yellow,Good,565,Chinese,Premium
4341,The Great Kabab Factory,New Delhi,"Mgf Metropolitan Mall, Saket","Mgf Metropolitan Mall, Saket, New Delhi","North Indian, Mughlai",2200,Indian Rupees(Rs.),1,1,0,4,3.5,Yellow,Good,498,North Indian,Premium
307237,The Tea Place By Manjushree,New Delhi,"Mgf Metropolitan Mall, Saket","Mgf Metropolitan Mall, Saket, New Delhi","Cafe, Beverages",700,Indian Rupees(Rs.),0,0,0,2,4.1,Green,Very Good,92,Cafe,Premium
18260028,Victoria,New Delhi,"Mgm Club, Daryaganj","Mgm Club, Daryaganj, New Delhi","North Indian, Chinese",1200,Indian Rupees(Rs.),1,0,0,3,3.2,Orange,Average,20,North Indian,Premium
312576,Munch Nation,New Delhi,Model Town 1,"Model Town 1, New Delhi","Chinese, Fast Food",350,Indian Rupees(Rs.),0,1,1,1,3.8,Yellow,Good,727,Chinese,Midrange
5347,"34, Chowringhee Lane",New Delhi,Model Town 2,"Model Town 2, New Delhi",Fast Food,250,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,62,Fast Food,Budget
300945,Any Time Food,New Delhi,Model Town 2,"Model Town 2, New Delhi","Fast Food, Beverages",400,Indian Rupees(Rs.),0,1,0,1,2.6,Orange,Average,52,Fast Food,Midrange
300934,Bikaner Sweet House,New Delhi,Model Town 2,"Model Town 2, New Delhi",Mithai,200,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,16,Mithai,Budget
3223,Domino'S Pizza,New Delhi,Model Town 2,"Model Town 2, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),0,0,0,2,2.8,Orange,Average,94,Pizza,Premium
307554,Giani,New Delhi,Model Town 2,"Model Town 2, New Delhi","Ice Cream, Desserts",400,Indian Rupees(Rs.),0,1,0,1,2.9,Orange,Average,39,Ice Cream,Midrange
967,Grand Plaza,New Delhi,Model Town 2,"Model Town 2, New Delhi","North Indian, Chinese, Fast Food",800,Indian Rupees(Rs.),0,1,0,2,3.3,Orange,Average,255,North Indian,Premium
6196,Great Wall,New Delhi,Model Town 2,"Model Town 2, New Delhi","North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),0,0,0,3,2.7,Orange,Average,47,North Indian,Premium
18381220,Healthy Food Station,New Delhi,Model Town 2,"Model Town 2, New Delhi","Salad, Healthy Food, Burger, Italian, Continental, Chinese, North Indian, Beverages",400,Indian Rupees(Rs.),0,1,0,1,3.1,Orange,Average,25,Salad,Midrange
2491,Hostess Tasty Bites,New Delhi,Model Town 2,"Model Town 2, New Delhi",Chinese,500,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,16,Chinese,Midrange
1041,Hot Pot,New Delhi,Model Town 2,"Model Town 2, New Delhi",Chinese,500,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,105,Chinese,Midrange
982,Kabab Factory,New Delhi,Model Town 2,"Model Town 2, New Delhi","North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,12,North Indian,Premium
18352186,Keventers,New Delhi,Model Town 2,"Model Town 2, New Delhi",Beverages,400,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,17,Beverages,Midrange
9380,Krishna Sweet House,New Delhi,Model Town 2,"Model Town 2, New Delhi","Mithai, South Indian",200,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,32,Mithai,Budget
1303,Mitraz,New Delhi,Model Town 2,"Model Town 2, New Delhi","North Indian, Chinese",850,Indian Rupees(Rs.),1,1,0,2,3.4,Orange,Average,101,North Indian,Premium
18168462,Nut Khut Chaats & Snacks,New Delhi,Model Town 2,"Model Town 2, New Delhi","Fast Food, Street Food",300,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,8,Fast Food,Midrange
311734,Subway,New Delhi,Model Town 2,"Model Town 2, New Delhi","American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,68,American,Midrange
2291,The Host,New Delhi,Model Town 2,"Model Town 2, New Delhi",Chinese,450,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,20,Chinese,Midrange
9427,Chacha Di Hatti,New Delhi,Model Town 2,"Model Town 2, New Delhi",Street Food,100,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,78,Street Food,Budget
5874,Cocoberry,New Delhi,Model Town 2,"Model Town 2, New Delhi",Desserts,300,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,62,Desserts,Midrange
3375,Eating Corner,New Delhi,Model Town 2,"Model Town 2, New Delhi","North Indian, Fast Food, Street Food",300,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,142,North Indian,Midrange
312353,El Posto,New Delhi,Model Town 2,"Model Town 2, New Delhi",Bakery,300,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,41,Bakery,Midrange
180,Mcdonald'S,New Delhi,Model Town 2,"Model Town 2, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.6,Yellow,Good,122,Fast Food,Midrange
18057822,Pizza Station,New Delhi,Model Town 2,"Model Town 2, New Delhi",Pizza,300,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,20,Pizza,Midrange
6607,Puri Bakers,New Delhi,Model Town 2,"Model Town 2, New Delhi","Bakery, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,128,Bakery,Midrange
18247031,Jail - Behind The Bar,New Delhi,Model Town 2,"Model Town 2, New Delhi","North Indian, Chinese, Continental, Italian",1600,Indian Rupees(Rs.),1,1,0,3,4.1,Green,Very Good,155,North Indian,Premium
18264447,Curry Shurry,New Delhi,Model Town 3,"Model Town 3, New Delhi","North Indian, Mughlai",600,Indian Rupees(Rs.),0,1,0,2,3.3,Orange,Average,28,North Indian,Midrange
300911,Frontier,New Delhi,Model Town 3,"Model Town 3, New Delhi",Bakery,200,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,15,Bakery,Budget
4090,Hari Om Bhojnalaya,New Delhi,Model Town 3,"Model Town 3, New Delhi",North Indian,400,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,21,North Indian,Midrange
5729,Nirmal'S,New Delhi,Model Town 3,"Model Town 3, New Delhi",Chinese,400,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,9,Chinese,Midrange
309704,Sardar A Pure Meat Shop,New Delhi,Model Town 3,"Model Town 3, New Delhi","Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,13,Raw Meats,Budget
964,The Dragon Hucks,New Delhi,Model Town 3,"Model Town 3, New Delhi",Chinese,800,Indian Rupees(Rs.),1,0,0,2,3.3,Orange,Average,97,Chinese,Premium
307333,Green Chick Chop,New Delhi,Model Town 3,"Model Town 3, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,38,Raw Meats,Midrange
5765,New Arjun Bombay Pav Bhaji,New Delhi,Model Town 3,"Model Town 3, New Delhi",Street Food,250,Indian Rupees(Rs.),0,0,0,1,3.8,Yellow,Good,234,Street Food,Budget
18400738,Madaari,New Delhi,Model Town 3,"Model Town 3, New Delhi","North Indian, Chinese, Continental, Italian",1200,Indian Rupees(Rs.),1,0,0,3,4.3,Green,Very Good,113,North Indian,Premium
307730,Amritsari Express,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",North Indian,400,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,33,North Indian,Midrange
305251,Barista,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",Cafe,650,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,18,Cafe,Midrange
312087,Baskin Robbins,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",Ice Cream,300,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,6,Ice Cream,Midrange
18070503,Bikano'S Chat Cafe,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","Street Food, South Indian, Chinese",500,Indian Rupees(Rs.),0,0,0,2,2.7,Orange,Average,31,Street Food,Midrange
18454460,Burger Singh,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","Burger, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,3.3,Orange,Average,19,Burger,Midrange
18419902,Cafe Grub,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","Chinese, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,13,Chinese,Midrange
307356,Chicago Pizza,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",Pizza,800,Indian Rupees(Rs.),0,0,0,2,2.9,Orange,Average,48,Pizza,Premium
8580,Cocoberry,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",Desserts,300,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,25,Desserts,Midrange
18324914,Dosa Plaza,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",South Indian,400,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,13,South Indian,Midrange
300473,Karim'S,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","North Indian, Mughlai",700,Indian Rupees(Rs.),0,0,0,2,3.3,Orange,Average,79,North Indian,Premium
306250,Kebab Xpress,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","North Indian, Mughlai",600,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,32,North Indian,Midrange
18356784,Keventers,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",Beverages,400,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,11,Beverages,Midrange
8373,Kfc,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","American, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,87,American,Midrange
308101,Paranthas 21,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","North Indian, Street Food",350,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,28,North Indian,Midrange
8840,Subway,New Delhi,"Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi","American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,69,American,Midrange
